Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Google Maps,2026-01-01/2026-06-30,TOTAL,,11800071,11351460,11493920,,,,,,,,,,,306151
All,Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ANIMAL_WELFARE
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_ANIMAL_HARM
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_UNLAWFUL_SALE_ANIMALS
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,ANIMAL_CRUELTY
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_OTHER,ANIMAL_HARM_AND_UNLAWFUL_SALE
All,Google Maps,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,13,,13
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_HIDDEN_ADVERTISEMENT
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS
All,Google Maps,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,13,,13
