Applicability,Service,"Reporting period","Category of incompatibility with the provider's terms and conditions","Description of the sub-category ""Other""","Number of measures taken at the provider's own initiative","Number of measures taken after detection with solely automated means","Visibility restriction Removal","Visibility restriction Disable","Visibility restriction Demoted","Visibility restriction Age restricted","Visibility restriction Interaction restricted","Visibility restriction Labelled","Visibility restriction Other","Monetary restriction Suspension","Monetary restriction Termination","Monetary restriction Other","Provision of the service Suspension","Provision of the service Termination","Account restriction Suspension","Account restriction Termination","Contextual Information on Number of measures taken at the provider's own initiative","Contextual Information on Number of measures taken after detection with solely automated means","Contextual Information on Visibility restriction Removal","Contextual Information on Visibility restriction Disable","Contextual Information on Visibility restriction Demoted","Contextual Information on Visibility restriction Age restricted","Contextual Information on Visibility restriction Interaction restricted","Contextual Information on Visibility restriction Labelled","Contextual Information on Visibility restriction Other","Contextual Information on Monetary restriction Suspension","Contextual Information on Monetary restriction Termination","Contextual Information on Monetary restriction Other","Contextual Information on Provision of the service Suspension","Contextual Information on Provision of the service Termination","Contextual Information on Account restriction Suspension","Contextual Information on Account restriction Termination"
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_DEFAMATION,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,83,79,0,79,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,83,79,0,79,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,157,116,25,123,0,0,0,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,57,22,6,44,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,100,94,19,79,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_PHISHING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_OTHER,"No other sub-categories",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XNXX.COM,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
